t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1
-1.66824570765313,-1.54099510076842,-1.40690736989075,-1.26967390603917,-1.13255779276251,-0.9982870333618,-0.869015639014653,-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785
-1.54099510076842,-1.40690736989075,-1.26967390603917,-1.13255779276251,-0.9982870333618,-0.869015639014653,-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248
-1.40690736989075,-1.26967390603917,-1.13255779276251,-0.9982870333618,-0.869015639014653,-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633
-1.26967390603917,-1.13255779276251,-0.9982870333618,-0.869015639014653,-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849
-1.13255779276251,-0.9982870333618,-0.869015639014653,-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701
-0.9982870333618,-0.869015639014653,-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801
-0.869015639014653,-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768
-0.746337079257407,-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806
-0.63133294501995,-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326
-0.524641364113569,-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838
-0.426533030144964,-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099
-0.336986371752162,-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932
-0.255756644214822,-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775
-0.182436253100068,-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324
-0.11650538655145,-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507
-0.05737314999751,-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138
-0.004410023169963,0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682
0.043027252679445,0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146
0.085577175362802,0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511
0.123860237227922,0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222
0.15846991386785,0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402
0.18996699968248,0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571
0.218876541074633,0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166
0.245686745553849,0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966
0.270849357702701,0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509
0.294781089384801,0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554
0.317865772218768,0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613
0.34045696655806,0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864
0.3628808146326,0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733
0.385438967728838,0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821
0.40841144975099,0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536
0.432059343448932,0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925
0.456627202043775,0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991
0.482345098780324,0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798
0.509430230805507,0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834
0.538087992360138,0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833
0.568512426228682,0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468
0.600885952472146,0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989
0.635378260663511,0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989,1.66231321318877
0.672144237556222,0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989,1.66231321318877,1.68848334356129
0.711320788386402,0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989,1.66231321318877,1.68848334356129,1.70472204130957
0.753022399802571,0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989,1.66231321318877,1.68848334356129,1.70472204130957,1.71022778230415
0.797335289948166,0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989,1.66231321318877,1.68848334356129,1.70472204130957,1.71022778230415,1.70450716071576
0.844310002306966,0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989,1.66231321318877,1.68848334356129,1.70472204130957,1.71022778230415,1.70450716071576,1.68741964987665
0.89395233227509,0.946212538793554,1.00097289930613,1.05803382723864,1.11709899851733,1.17776023427821,1.23948325811536,1.3015958685925,1.36328049738991,1.42357348515798,1.48137359233834,1.53546213676833,1.58453657686468,1.62725823910989,1.66231321318877,1.68848334356129,1.70472204130957,1.71022778230415,1.70450716071576,1.68741964987665,1.65919794784353
